product_id,company_id,company_name,product_type,original_sku,clean_sku
784,51,TREVI,raw-material,RM-C51-pink-himalayan-salt-81828c4c,pink-himalayan-salt
785,51,TREVI,raw-material,RM-C51-potassium-citrate-2d946db4,potassium-citrate
786,51,TREVI,raw-material,RM-C51-potassium-phosphate-adcfe753,potassium-phosphate
787,51,TREVI,raw-material,RM-C51-silicon-dioxide-ff5733b0,silicon-dioxide
788,51,TREVI,raw-material,RM-C51-stevia-leaf-extract-5786cb50,stevia-leaf-extract
789,51,TREVI,raw-material,RM-C51-sucralose-2f4eb103,sucralose
790,51,TREVI,raw-material,RM-C51-vitamin-c-calcium-ascorbate-cc36787c,vitamin-c-calcium-ascorbate
791,51,TREVI,raw-material,RM-C51-zinc-chelate-89f8dfbc,zinc-chelate
792,52,The Vitamin Shoppe,raw-material,RM-C52-aqueous-coating-d3902f73,aqueous-coating
793,52,The Vitamin Shoppe,raw-material,RM-C52-astaxanthin-52c593d5,astaxanthin
794,52,The Vitamin Shoppe,raw-material,RM-C52-b-vitamins-a8a22ae9,b-vitamins
795,52,The Vitamin Shoppe,raw-material,RM-C52-black-pepper-concentrate-c4264fd8,black-pepper-concentrate
796,52,The Vitamin Shoppe,raw-material,RM-C52-bone-gelatin-bovine-00801541,bone-gelatin-bovine
797,52,The Vitamin Shoppe,raw-material,RM-C52-boron-amino-acid-chelate-bddb269c,boron-amino-acid-chelate
798,52,The Vitamin Shoppe,raw-material,RM-C52-citrus-bioflavonoids-0eafa0d2,citrus-bioflavonoids
799,52,The Vitamin Shoppe,raw-material,RM-C52-coenzyme-q10-2ac6b422,coenzyme-q10
800,52,The Vitamin Shoppe,raw-material,RM-C52-croscarmellose-sodium-cf407533,croscarmellose-sodium
801,52,The Vitamin Shoppe,raw-material,RM-C52-gelatin-capsule-d73cae98,gelatin-capsule
802,52,The Vitamin Shoppe,raw-material,RM-C52-glycerin-6d2397e8,glycerin
803,52,The Vitamin Shoppe,raw-material,RM-C52-grape-seed-extract-24729e2a,grape-seed-extract
804,52,The Vitamin Shoppe,raw-material,RM-C52-green-tea-extract-d0c3336d,green-tea-extract
805,52,The Vitamin Shoppe,raw-material,RM-C52-hypromellose-capsule-1f966702,hypromellose-capsule
806,52,The Vitamin Shoppe,raw-material,RM-C52-inositol-7e1bd408,inositol
807,52,The Vitamin Shoppe,raw-material,RM-C52-lecithin-a3b01178,lecithin
808,52,The Vitamin Shoppe,raw-material,RM-C52-lutein-bbbf953c,lutein
809,52,The Vitamin Shoppe,raw-material,RM-C52-lycopene-7367e764,lycopene
810,52,The Vitamin Shoppe,raw-material,RM-C52-magnesium-bad565ba,magnesium
811,52,The Vitamin Shoppe,raw-material,RM-C52-magnesium-aspartate-587ada69,magnesium-aspartate
812,52,The Vitamin Shoppe,raw-material,RM-C52-magnesium-citrate-dd88ed96,magnesium-citrate
813,52,The Vitamin Shoppe,raw-material,RM-C52-magnesium-glycinate-18aefa48,magnesium-glycinate
814,52,The Vitamin Shoppe,raw-material,RM-C52-magnesium-stearate-c3a91d20,magnesium-stearate
815,52,The Vitamin Shoppe,raw-material,RM-C52-magnesium-taurate-a92bc022,magnesium-taurate
816,52,The Vitamin Shoppe,raw-material,RM-C52-microcrystalline-cellulose-10b9f4fb,microcrystalline-cellulose
817,52,The Vitamin Shoppe,raw-material,RM-C52-modified-cellulose-80821d07,modified-cellulose
818,52,The Vitamin Shoppe,raw-material,RM-C52-natural-vanilla-flavor-46230f28,natural-vanilla-flavor
819,52,The Vitamin Shoppe,raw-material,RM-C52-oil-fill-f62eb920,oil-fill
820,52,The Vitamin Shoppe,raw-material,RM-C52-performance-support-nutrients-165afec4,performance-support-nutrients
821,52,The Vitamin Shoppe,raw-material,RM-C52-pomegranate-extract-9e5077f4,pomegranate-extract
823,52,The Vitamin Shoppe,raw-material,RM-C52-resveratrol-380303bc,resveratrol
824,52,The Vitamin Shoppe,raw-material,RM-C52-rhodiola-rosea-extract-root-67517b7c,rhodiola-rosea-extract-root
825,52,The Vitamin Shoppe,raw-material,RM-C52-silica-b4663ebe,silica
826,52,The Vitamin Shoppe,raw-material,RM-C52-stearic-acid-bc04499f,stearic-acid
827,52,The Vitamin Shoppe,raw-material,RM-C52-sunflower-oil-32988c9f,sunflower-oil
828,52,The Vitamin Shoppe,raw-material,RM-C52-vanadium-as-vanadyl-sulfate-52713008,vanadium-as-vanadyl-sulfate
829,52,The Vitamin Shoppe,raw-material,RM-C52-vitamin-a-2b057046,vitamin-a
830,52,The Vitamin Shoppe,raw-material,RM-C52-vitamin-c-cb25e76b,vitamin-c
831,52,The Vitamin Shoppe,raw-material,RM-C52-vitamin-d-8be54225,vitamin-d
832,52,The Vitamin Shoppe,raw-material,RM-C52-vitamin-d3-cholecalciferol-1d08f804,vitamin-d3-cholecalciferol
833,52,The Vitamin Shoppe,raw-material,RM-C52-vitamin-e-ba108fda,vitamin-e
834,52,The Vitamin Shoppe,raw-material,RM-C52-vitamin-k2-14872ba1,vitamin-k2
835,52,The Vitamin Shoppe,raw-material,RM-C52-whey-protein-isolate-c26e7fed,whey-protein-isolate
836,52,The Vitamin Shoppe,raw-material,RM-C52-zeaxanthin-fdb7165d,zeaxanthin
837,52,The Vitamin Shoppe,raw-material,RM-C52-zinc-0d5d167a,zinc
838,53,Thorne,raw-material,RM-C53-hypromellose-62e46f08,hypromellose
839,53,Thorne,raw-material,RM-C53-leucine-d14d0c88,leucine
840,53,Thorne,raw-material,RM-C53-microcrystalline-cellulose-50860e67,microcrystalline-cellulose
841,53,Thorne,raw-material,RM-C53-silicon-dioxide-e129db18,silicon-dioxide
842,53,Thorne,raw-material,RM-C53-vitamin-d3-cholecalciferol-d3043492,vitamin-d3-cholecalciferol
843,53,Thorne,raw-material,RM-C53-vitamin-e-d-alpha-tocopheryl-95f6e23c,vitamin-e-d-alpha-tocopheryl
844,54,Thrive Market,raw-material,RM-C54-natural-vanilla-flavor-a683c377,natural-vanilla-flavor
845,54,Thrive Market,raw-material,RM-C54-organic-whey-protein-37daa164,organic-whey-protein
846,55,Trace,raw-material,RM-C55-alfalfa-leaf-d50c2290,alfalfa-leaf
847,55,Trace,raw-material,RM-C55-boron-4ae66b5e,boron
848,55,Trace,raw-material,RM-C55-chloride-785dda86,chloride
849,55,Trace,raw-material,RM-C55-concentrace-trace-minerals-d946a4e9,concentrace-trace-minerals
850,55,Trace,raw-material,RM-C55-croscarmellose-sodium-f806a3ba,croscarmellose-sodium
851,55,Trace,raw-material,RM-C55-hydroxypropyl-methyl-cellulose-d319fb46,hydroxypropyl-methyl-cellulose
852,55,Trace,raw-material,RM-C55-iron-glycinate-6ef778b3,iron-glycinate
853,55,Trace,raw-material,RM-C55-kelp-extract-c17e558c,kelp-extract
854,55,Trace,raw-material,RM-C55-magnesium-719304ad,magnesium
855,55,Trace,raw-material,RM-C55-magnesium-stearate-475309ec,magnesium-stearate
856,55,Trace,raw-material,RM-C55-microcrystalline-cellulose-6b9cdf39,microcrystalline-cellulose
857,55,Trace,raw-material,RM-C55-potassium-aaed46d8,potassium
858,55,Trace,raw-material,RM-C55-sodium-613e8388,sodium
859,55,Trace,raw-material,RM-C55-stearic-acid-3a1ca9f9,stearic-acid
860,55,Trace,raw-material,RM-C55-sulfate-92639eea,sulfate
861,55,Trace,raw-material,RM-C55-taurine-e1cf4b6c,taurine
862,55,Trace,raw-material,RM-C55-vitamin-b6-pyridoxal-5-phosphate-5af7c48a,vitamin-b6-pyridoxal-5-phosphate
863,56,Ultima Replenisher,raw-material,RM-C56-beet-extract-e7c171ca,beet-extract
864,56,Ultima Replenisher,raw-material,RM-C56-beta-carotene-30b80b09,beta-carotene
865,56,Ultima Replenisher,raw-material,RM-C56-calcium-ascorbate-fca157d3,calcium-ascorbate
866,56,Ultima Replenisher,raw-material,RM-C56-calcium-lactate-gluconate-44d08e4d,calcium-lactate-gluconate
867,56,Ultima Replenisher,raw-material,RM-C56-citric-acid-d55c874f,citric-acid
868,56,Ultima Replenisher,raw-material,RM-C56-coloring-concentrates-92216482,coloring-concentrates
869,56,Ultima Replenisher,raw-material,RM-C56-magnesium-citrate-5cf5996a,magnesium-citrate
870,56,Ultima Replenisher,raw-material,RM-C56-malic-acid-6d696fa8,malic-acid
871,56,Ultima Replenisher,raw-material,RM-C56-manganese-citrate-0b990e60,manganese-citrate
872,56,Ultima Replenisher,raw-material,RM-C56-natural-flavors-4adc0048,natural-flavors
873,56,Ultima Replenisher,raw-material,RM-C56-natural-passionfruit-flavor-e6075eee,natural-passionfruit-flavor
874,56,Ultima Replenisher,raw-material,RM-C56-natural-tangerine-flavor-ed4b8232,natural-tangerine-flavor
875,56,Ultima Replenisher,raw-material,RM-C56-organic-stevia-leaf-extract-rebaudioside-a-4b383f8d,organic-stevia-leaf-extract-rebaudioside-a
876,56,Ultima Replenisher,raw-material,RM-C56-other-natural-flavors-565ce93f,other-natural-flavors
877,56,Ultima Replenisher,raw-material,RM-C56-potassium-aspartate-e54e5e27,potassium-aspartate
878,56,Ultima Replenisher,raw-material,RM-C56-potassium-phosphate-066639d2,potassium-phosphate
879,56,Ultima Replenisher,raw-material,RM-C56-rebaudioside-a-a60df8cc,rebaudioside-a
880,56,Ultima Replenisher,raw-material,RM-C56-salt-sodium-chloride-aa9476b4,salt-sodium-chloride
881,56,Ultima Replenisher,raw-material,RM-C56-zinc-citrate-45e7f827,zinc-citrate
882,57,Vitacost,raw-material,RM-C57-b-vitamins-43e97376,b-vitamins
883,57,Vitacost,raw-material,RM-C57-calcium-c4d04740,calcium
884,57,Vitacost,raw-material,RM-C57-coq10-9d71a3b0,coq10
885,57,Vitacost,raw-material,RM-C57-cultured-nutrients-5c87fee4,cultured-nutrients
886,57,Vitacost,raw-material,RM-C57-fruit-nutrients-b65036d4,fruit-nutrients
887,57,Vitacost,raw-material,RM-C57-gelatin-7989e661,gelatin
888,57,Vitacost,raw-material,RM-C57-glycerin-f6cb3f81,glycerin
889,57,Vitacost,raw-material,RM-C57-green-tea-extract-392bcde1,green-tea-extract
890,57,Vitacost,raw-material,RM-C57-hydroxypropyl-methylcellulose-fd866cd2,hydroxypropyl-methylcellulose
891,57,Vitacost,raw-material,RM-C57-magnesium-21307eac,magnesium
892,57,Vitacost,raw-material,RM-C57-magnesium-l-threonate-magtein-f0269f1e,magnesium-l-threonate-magtein
893,57,Vitacost,raw-material,RM-C57-magnesium-amino-acid-chelate-9d18d641,magnesium-amino-acid-chelate
894,57,Vitacost,raw-material,RM-C57-magnesium-malate-20ee1628,magnesium-malate
895,57,Vitacost,raw-material,RM-C57-magnesium-oxide-bfe97255,magnesium-oxide
896,57,Vitacost,raw-material,RM-C57-magnesium-taurinate-cc787279,magnesium-taurinate
897,57,Vitacost,raw-material,RM-C57-microcrystalline-cellulose-4a390b30,microcrystalline-cellulose
898,57,Vitacost,raw-material,RM-C57-oil-fill-6d6c2601,oil-fill
899,57,Vitacost,raw-material,RM-C57-potassium-f8472195,potassium
900,57,Vitacost,raw-material,RM-C57-resveratrol-61a80a5b,resveratrol
901,57,Vitacost,raw-material,RM-C57-rice-flour-110edd38,rice-flour
902,57,Vitacost,raw-material,RM-C57-selenium-e7d5f552,selenium
903,57,Vitacost,raw-material,RM-C57-silicon-dioxide-2a2a437f,silicon-dioxide
904,57,Vitacost,raw-material,RM-C57-trace-mineral-concentrate-74f28e46,trace-mineral-concentrate
905,57,Vitacost,raw-material,RM-C57-vegetable-magnesium-stearate-006c7e32,vegetable-magnesium-stearate
906,57,Vitacost,raw-material,RM-C57-vegetable-nutrients-4667fd2d,vegetable-nutrients
907,57,Vitacost,raw-material,RM-C57-vegetable-stearic-acid-d0876531,vegetable-stearic-acid
908,57,Vitacost,raw-material,RM-C57-vitamin-a-67ccef59,vitamin-a
909,57,Vitacost,raw-material,RM-C57-vitamin-c-51069db6,vitamin-c
910,57,Vitacost,raw-material,RM-C57-vitamin-d-d6cf0dcb,vitamin-d
911,57,Vitacost,raw-material,RM-C57-vitamin-d3-9213116f,vitamin-d3
912,57,Vitacost,raw-material,RM-C57-vitamin-d3-cholecalciferol-528f4316,vitamin-d3-cholecalciferol
913,57,Vitacost,raw-material,RM-C57-vitamin-e-4ec68bfe,vitamin-e
915,57,Vitacost,raw-material,RM-C57-zinc-6557a033,zinc
916,58,Vitafusion,raw-material,RM-C58-blend-of-oils-coconut-and-or-palm-with-beeswax-and-or-carnauba-w-740c2381,blend-of-oils-coconut-and-or-palm-with-beeswax-and-or-carnauba-w
917,58,Vitafusion,raw-material,RM-C58-citric-acid-37ade881,citric-acid
918,58,Vitafusion,raw-material,RM-C58-gelatin-c50b9920,gelatin
919,58,Vitafusion,raw-material,RM-C58-lactic-acid-24bdbce4,lactic-acid
920,58,Vitafusion,raw-material,RM-C58-natural-cherry-flavor-01fcd8a9,natural-cherry-flavor
921,58,Vitafusion,raw-material,RM-C58-sugar-117cb796,sugar
922,58,Vitafusion,raw-material,RM-C58-tapioca-syrup-7b1d82e3,tapioca-syrup
923,58,Vitafusion,raw-material,RM-C58-vitamin-b12-0f254674,vitamin-b12
925,59,Walgreens,raw-material,RM-C59-ascorbic-acid-56e58451,ascorbic-acid
926,59,Walgreens,raw-material,RM-C59-ascorbyl-palmitate-e1e4a88d,ascorbyl-palmitate
927,59,Walgreens,raw-material,RM-C59-bht-2d7917e1,bht
928,59,Walgreens,raw-material,RM-C59-beta-carotene-90830a92,beta-carotene
929,59,Walgreens,raw-material,RM-C59-biotin-463a7b27,biotin
930,59,Walgreens,raw-material,RM-C59-calcium-carbonate-690f19e0,calcium-carbonate
931,59,Walgreens,raw-material,RM-C59-carboxymethylcellulose-sodium-133ab5ac,carboxymethylcellulose-sodium
932,59,Walgreens,raw-material,RM-C59-cholecalciferol-509366a6,cholecalciferol
933,59,Walgreens,raw-material,RM-C59-chromium-picolinate-0dcb6cc2,chromium-picolinate
934,59,Walgreens,raw-material,RM-C59-cupric-sulfate-5e195820,cupric-sulfate
935,59,Walgreens,raw-material,RM-C59-cyanocobalamin-8c510008,cyanocobalamin
936,59,Walgreens,raw-material,RM-C59-d-calcium-pantothenate-038632c0,d-calcium-pantothenate
937,59,Walgreens,raw-material,RM-C59-folic-acid-b94e91e8,folic-acid
938,59,Walgreens,raw-material,RM-C59-hydroxypropyl-methylcellulose-abdbe801,hydroxypropyl-methylcellulose
939,59,Walgreens,raw-material,RM-C59-magnesium-oxide-4a98c9ca,magnesium-oxide
940,59,Walgreens,raw-material,RM-C59-magnesium-stearate-4561c008,magnesium-stearate
941,59,Walgreens,raw-material,RM-C59-maltodextrin-b4840597,maltodextrin
942,59,Walgreens,raw-material,RM-C59-manganese-sulfate-ef83585c,manganese-sulfate
943,59,Walgreens,raw-material,RM-C59-medium-chain-triglycerides-3a3179d8,medium-chain-triglycerides
944,59,Walgreens,raw-material,RM-C59-microcrystalline-cellulose-eb777a11,microcrystalline-cellulose
945,59,Walgreens,raw-material,RM-C59-nicotinamide-c2fc9f74,nicotinamide
946,59,Walgreens,raw-material,RM-C59-phytonadione-9828ed92,phytonadione
947,59,Walgreens,raw-material,RM-C59-polyvinyl-alcohol-0b7755ed,polyvinyl-alcohol
948,59,Walgreens,raw-material,RM-C59-pyridoxine-hydrochloride-8e3b8cb3,pyridoxine-hydrochloride
949,59,Walgreens,raw-material,RM-C59-retinyl-acetate-66d8f431,retinyl-acetate
950,59,Walgreens,raw-material,RM-C59-riboflavin-6d322379,riboflavin
951,59,Walgreens,raw-material,RM-C59-silica-632f3bc8,silica
952,59,Walgreens,raw-material,RM-C59-sodium-selenite-4368f280,sodium-selenite
953,59,Walgreens,raw-material,RM-C59-sodium-starch-glycolate-c3fc22e9,sodium-starch-glycolate
954,59,Walgreens,raw-material,RM-C59-sorbitol-8ca4b855,sorbitol
955,59,Walgreens,raw-material,RM-C59-starch-8ddef958,starch
956,59,Walgreens,raw-material,RM-C59-thiamine-mononitrate-9971bee4,thiamine-mononitrate
957,59,Walgreens,raw-material,RM-C59-zinc-oxide-b64ce7de,zinc-oxide
958,59,Walgreens,raw-material,RM-C59-dl-tartaric-acid-03e26fb5,dl-tartaric-acid
959,60,Wellmade,raw-material,RM-C60-b-vitamins-228430aa,b-vitamins
960,60,Wellmade,raw-material,RM-C60-iron-99cff33a,iron
961,60,Wellmade,raw-material,RM-C60-magnesium-glycinate-37b966a0,magnesium-glycinate
962,60,Wellmade,raw-material,RM-C60-organic-agave-inulin-powder-d12caa82,organic-agave-inulin-powder
963,60,Wellmade,raw-material,RM-C60-organic-food-complex-83c82fa3,organic-food-complex
964,60,Wellmade,raw-material,RM-C60-organic-food-complex-blend-20007d19,organic-food-complex-blend
965,60,Wellmade,raw-material,RM-C60-vegan-capsule-hypromellose-e7b625d7,vegan-capsule-hypromellose
966,60,Wellmade,raw-material,RM-C60-vitamin-a-f0d3ee67,vitamin-a
967,60,Wellmade,raw-material,RM-C60-vitamin-c-26700f36,vitamin-c
968,60,Wellmade,raw-material,RM-C60-vitamin-d3-301398bc,vitamin-d3
969,60,Wellmade,raw-material,RM-C60-vitamin-e-51bd7c78,vitamin-e
971,61,Women's Best,raw-material,RM-C61-acesulfame-potassium-0fe24e86,acesulfame-potassium
972,61,Women's Best,raw-material,RM-C61-artificial-flavors-1a59971a,artificial-flavors
973,61,Women's Best,raw-material,RM-C61-natural-flavors-987592fa,natural-flavors
974,61,Women's Best,raw-material,RM-C61-salt-69aa56ac,salt
975,61,Women's Best,raw-material,RM-C61-silicon-dioxide-b7db8185,silicon-dioxide
976,61,Women's Best,raw-material,RM-C61-sucralose-ca42d35b,sucralose
977,61,Women's Best,raw-material,RM-C61-sunflower-lecithin-3bc12a21,sunflower-lecithin
978,61,Women's Best,raw-material,RM-C61-whey-protein-concentrate-1e516212,whey-protein-concentrate
979,61,Women's Best,raw-material,RM-C61-whey-protein-isolate-a098ef43,whey-protein-isolate
980,61,Women's Best,raw-material,RM-C61-xanthan-gum-aaef1463,xanthan-gum
981,62,up&up,raw-material,RM-C62-acesulfame-potassium-db0d2756,acesulfame-potassium
982,62,up&up,raw-material,RM-C62-ascorbic-acid-vitamin-c-bafc417d,ascorbic-acid-vitamin-c
983,62,up&up,raw-material,RM-C62-biotin-bde34d3e,biotin
984,62,up&up,raw-material,RM-C62-calcium-060cf77f,calcium
985,62,up&up,raw-material,RM-C62-calcium-carbonate-f7674431,calcium-carbonate
986,62,up&up,raw-material,RM-C62-calcium-pantothenate-vitamin-b5-be397bac,calcium-pantothenate-vitamin-b5
987,62,up&up,raw-material,RM-C62-cane-sugar-3a174aee,cane-sugar
988,62,up&up,raw-material,RM-C62-carboxymethylcellulose-sodium-4b2d41f6,carboxymethylcellulose-sodium
989,62,up&up,raw-material,RM-C62-carnauba-wax-1b29fa95,carnauba-wax
990,62,up&up,raw-material,RM-C62-chromium-3b73995f,chromium
991,62,up&up,raw-material,RM-C62-citric-acid-1bf7cf36,citric-acid
992,62,up&up,raw-material,RM-C62-copper-ac5ea57f,copper
993,62,up&up,raw-material,RM-C62-corn-oil-910491c6,corn-oil
994,62,up&up,raw-material,RM-C62-croscarmellose-sodium-f8a1a234,croscarmellose-sodium
995,62,up&up,raw-material,RM-C62-cyanocobalamin-vitamin-b12-64ceac07,cyanocobalamin-vitamin-b12
996,62,up&up,raw-material,RM-C62-dextrose-fee38410,dextrose
997,62,up&up,raw-material,RM-C62-dipotassium-phosphate-e5d48242,dipotassium-phosphate
998,62,up&up,raw-material,RM-C62-folate-00e488da,folate
999,62,up&up,raw-material,RM-C62-gelatin-f333c686,gelatin
1000,62,up&up,raw-material,RM-C62-gum-acacia-5116cd9c,gum-acacia
1001,62,up&up,raw-material,RM-C62-iron-ce69dcf7,iron
1002,62,up&up,raw-material,RM-C62-magnesium-27e501c9,magnesium
1003,62,up&up,raw-material,RM-C62-magnesium-glycinate-91e40c88,magnesium-glycinate
1004,62,up&up,raw-material,RM-C62-magnesium-oxide-f01522b4,magnesium-oxide
1005,62,up&up,raw-material,RM-C62-magnesium-silicate-a5115f01,magnesium-silicate
1006,62,up&up,raw-material,RM-C62-magnesium-stearate-f03e0ce6,magnesium-stearate
1007,62,up&up,raw-material,RM-C62-maltodextrin-e4ad06b4,maltodextrin
1008,62,up&up,raw-material,RM-C62-manganese-1e2d5f6c,manganese
1009,62,up&up,raw-material,RM-C62-microcrystalline-cellulose-c7cb2454,microcrystalline-cellulose
1010,62,up&up,raw-material,RM-C62-natural-and-artificial-flavors-8d2408fe,natural-and-artificial-flavors
1011,62,up&up,raw-material,RM-C62-natural-flavor-d8548a82,natural-flavor
1012,62,up&up,raw-material,RM-C62-niacinamide-5dd1cad0,niacinamide
1013,62,up&up,raw-material,RM-C62-niacinamide-vitamin-b3-6eb51d3f,niacinamide-vitamin-b3
1014,62,up&up,raw-material,RM-C62-pantothenic-acid-e361dd4c,pantothenic-acid
1015,62,up&up,raw-material,RM-C62-pea-starch-b6c86033,pea-starch
1016,62,up&up,raw-material,RM-C62-pharmaceutical-glaze-9e2f2a57,pharmaceutical-glaze
1017,62,up&up,raw-material,RM-C62-potassium-citrate-916cd876,potassium-citrate
1019,62,up&up,raw-material,RM-C62-pyridoxine-hydrochloride-vitamin-b6-7b4a9792,pyridoxine-hydrochloride-vitamin-b6
1020,62,up&up,raw-material,RM-C62-riboflavin-98692789,riboflavin
1021,62,up&up,raw-material,RM-C62-rice-powder-2b0b6431,rice-powder
1022,62,up&up,raw-material,RM-C62-salt-8c7e3d71,salt
1023,62,up&up,raw-material,RM-C62-silica-37e58489,silica
1024,62,up&up,raw-material,RM-C62-silicon-dioxide-0de24b28,silicon-dioxide
1025,62,up&up,raw-material,RM-C62-sodium-alginate-079fb879,sodium-alginate
1026,62,up&up,raw-material,RM-C62-sodium-citrate-b96411ba,sodium-citrate
1027,62,up&up,raw-material,RM-C62-soy-lecithin-2621a336,soy-lecithin
1028,62,up&up,raw-material,RM-C62-soybean-oil-e3a6ee3c,soybean-oil
1029,62,up&up,raw-material,RM-C62-starch-5debaa10,starch
1030,62,up&up,raw-material,RM-C62-stearic-acid-29ed75dd,stearic-acid
1031,62,up&up,raw-material,RM-C62-stevia-leaf-extract-646b040d,stevia-leaf-extract
1032,62,up&up,raw-material,RM-C62-sucralose-c98ea80a,sucralose
1033,62,up&up,raw-material,RM-C62-thiamin-3f27fbc4,thiamin
1034,62,up&up,raw-material,RM-C62-vegetable-glycerin-45011119,vegetable-glycerin
1035,62,up&up,raw-material,RM-C62-vegetable-magnesium-stearate-9a981b0a,vegetable-magnesium-stearate
1036,62,up&up,raw-material,RM-C62-vitamin-a-237ecc57,vitamin-a
1037,62,up&up,raw-material,RM-C62-vitamin-b6-fc69f47f,vitamin-b6
1038,62,up&up,raw-material,RM-C62-vitamin-c-b1892692,vitamin-c
1039,62,up&up,raw-material,RM-C62-vitamin-d3-58becc1b,vitamin-d3
1040,62,up&up,raw-material,RM-C62-vitamin-d3-cholecalciferol-c763da21,vitamin-d3-cholecalciferol
1041,62,up&up,raw-material,RM-C62-vitamin-e-4af75bd6,vitamin-e
1042,62,up&up,raw-material,RM-C62-vitamin-k-c09d2fee,vitamin-k
1043,62,up&up,raw-material,RM-C62-whey-protein-concentrate-ea7872cd,whey-protein-concentrate
1044,62,up&up,raw-material,RM-C62-whey-protein-isolate-fe1d5c8c,whey-protein-isolate
1045,62,up&up,raw-material,RM-C62-xanthan-gum-91be16c3,xanthan-gum
1046,62,up&up,raw-material,RM-C62-zinc-e3a68036,zinc
